,date,회사명,직무,url,경력,위치,지원방식,세부정보
10,2023-02-04,㈜로보스타,[로보스타] ROBOT고객지원팀 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40499832?Oem_Code=C1&logpath=1&stext=로봇&listno=11,경력무관,경기,즉시지원,"모집분야 및 자격요건
ROBOT고객지원
( ○명 )

근무지 : 안산 본사  
담당업무 
ㆍ로봇 시운전 업무
ㆍ로봇 서비스 업무

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력무관 (신입도 지원 가능)

우대사항
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학
ㆍ장애인 및 국가보훈대상자 

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 채용검진 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
11,2023-02-04,미래컴퍼니,[미래컴퍼니] 수술로봇 개발QA 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/41012592?Oem_Code=C1&logpath=1&stext=로봇&listno=12,경력5년↑,서울,즉시지원,"모집분야 및 자격요건
수술로봇 의료기기 개발QA
( ○명 )
담당업무
ㆍ엔지니어링 QA (의료기기)
 - 개발 품질 및 프로세스 관리
 - 개발문서 작성 및 관리
 - 의료기기 인증 인허가 업무 지원
 - 개발 프로젝트 관리

자격요건
ㆍ학력 : 대졸 이상
ㆍ경력 : 경력 5년 이상

우대사항
ㆍ의료기기 경험자

전형절차
ㆍ서류전형 > 1차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.
ㆍ장애인 및 보훈대상자 등 취업보호대상자는 관련 법령에 의거 우대합니다.
ㆍ모집 기간 중 채용 시 마감 될 수 있습니다.
ㆍ채용절차의 공정화 법률에 의거 채용 여부 확정 후 14일 내에 채용서류 반환 청구가 가능합니다.
   (확정된 채용대상자는 제외)"
12,2023-02-04,휴림로봇㈜,휴림로봇㈜ 품질관리팀 정규직 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40991996?Oem_Code=C1&logpath=1&stext=로봇&listno=13,신입·경력,충남,즉시지원,"모집분야 및 자격요건
품질관리팀
( 1명 )
담당업무
ㆍQC/QA 업무
ㆍ고객 품질 대응

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 신입 또는 경력 7년 이하(사원~대리급)

우대사항
ㆍ인근거주자
ㆍ프리젠테이션 능력우수자
ㆍ엑셀 고급능력 보유자
ㆍ문서작성 우수자
ㆍ관련 자격증 보유자
ㆍ유관업무 경력자
ㆍ전공 : 기계·메카트로닉스·로봇, 산업공학, 전기·전자공학



전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다.

★근무조건                           
ㆍ근무형태:정규직(수습기간)-3개월
ㆍ근무일시:주 5일(월~금) 오전 8시 30분~오후 5시 30분
ㆍ근무지역:(31040) 충남 천안시 서북구 직산읍 4산단6길 27"
13,2023-02-04,휴림로봇㈜,휴림로봇㈜ 고객지원팀 정규직 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40943751?Oem_Code=C1&logpath=1&stext=로봇&listno=14,경력무관,충남,즉시지원,"포지션 및 자격요건
고객지원/AS
( 2명 )
담당업무
ㆍ로봇 관련 설비 Set Up, 제품 A/S

자격요건
ㆍ학력 : 고졸이상
ㆍ경력 : 경력무관(신입 지원 가능)
ㆍ운전가능자(필수)

우대사항
ㆍ동종업계 경력자 우대
ㆍ메카트로닉스 관련 전공자 우대

전형절차
ㆍ서류전형 > 1차면접 > 2차면접(필요시)> 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
14,2023-02-04,미래컴퍼니,[(주)미래컴퍼니] 수술로봇(의료장비) 기구조립 및 검사 (신입 가능),https://www.jobkorea.co.kr/Recruit/GI_Read/40936469?Oem_Code=C1&logpath=1&stext=로봇&listno=15,경력무관,경기,즉시지원,"모집분야 및 자격요건
조립 및 검사 담당자
담당업무
ㆍInstrument 조립 및 검사
ㆍ생산문서 개정

자격요건
ㆍ학력 : 고졸 이상
ㆍ경력 : 신입 가능
ㆍ클린룸 근무 가능자

우대사항
ㆍ조립 경력

복리후생
ㆍ조식, 중식 제공
ㆍ개인 실비 보험 가입, 가족 의료비 지원
ㆍ직원 대출, 장기근속상, 각종 경조금 지원 
ㆍ콘도 회원권 지원
ㆍ기숙사 제공 (경기도 오산시 위치)
ㆍ선택적 복리제도 지원   
ㆍ매주 수요일 Fun day (30분 조기 퇴근)

전형절차
ㆍ서류전형 > 1차면접(실무면접) > 2차면접(임원면접) > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.
ㆍ장애인 및 보훈대상자 등 취업보호대상자는 관련 법령에 의거 우대합니다.
ㆍ모집 기간 중 채용 시 마감 될 수 있습니다.
ㆍ채용절차의 공정화 법률에 의거 채용 여부 확정 후 14일 내에 채용서류 반환 청구가 가능합니다.
   (확정된 채용대상자는 제외)"
15,2023-02-04,미래컴퍼니,[(주)미래컴퍼니] 수술로봇 생산기술,https://www.jobkorea.co.kr/Recruit/GI_Read/40936480?Oem_Code=C1&logpath=1&stext=로봇&listno=16,경력3년↑,경기,즉시지원,"모집분야 및 자격요건
수술로봇 생산기술 
( ○명 )
담당업무
ㆍECR / ECO (H/W 디버깅)
 - 공정 Lay out
 - 공정 개선 ( Board JIG)
 - 공정 이슈 분석
 - 작업지도서 (기능/최종/안전검사)
 - 도면 작업 및 검토
 - 교육 훈련 담당
 - 생산 설비 관리

ㆍECR / ECO (기구)
 - 공정 Lay out
 - 공정 개선 (기구, 조립 JIG, 검사 JIG)
 - 공정 이슈 분석
 - 작업지도서 (기구/전장 조립)
 - 도면 작업 및 검토 (3D 포함)
 - 교육 훈련 담당
 - JIG 관리

자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력3년↑

우대사항
ㆍ의료기기업체 생산기술업무 경력자 우대

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.
ㆍ장애인 및 보훈대상자 등 취업보호대상자는 관련 법령에 의거 우대합니다.
ㆍ모집 기간 중 채용 시 마감 될 수 있습니다.
ㆍ채용절차의 공정화 법률에 의거 채용 여부 확정 후 14일 내에 채용서류 반환 청구가 가능합니다.
   (확정된 채용대상자는 제외)"
16,2023-02-04,휴림로봇㈜,휴림로봇㈜ 제조팀 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40924604?Oem_Code=C1&logpath=1&stext=로봇&listno=17,신입·경력,충남,즉시지원,"포지션 및 자격요건
제조팀
( 1명 )
담당업무
ㆍ정밀스테이지, 진공로봇 제조
ㆍStage, TR, Reverse Unit 조립 및 Setup

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 신입·경력
ㆍ운전면허 소지자
ㆍ기타 해외출장에 결격사유가 없는 자

우대사항
ㆍ3톤 미만 지게차, 건설기계조종사 면허증 보유자

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
17,2023-02-04,㈜라온테크,[라온테크] 반도체 장비 및 Robot 품질보증 (QA) 인원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40875528?Oem_Code=C1&logpath=1&stext=로봇&listno=18,경력7년↑,경기,즉시지원,"모집분야 및 자격요건
품질경영팀 품질관리 (QC) 인원 채용 
( 0명 )
공통 자격요건
ㆍ 학력 : 대졸 이상 (2,3년)
ㆍ 나이/성별 : 무관
ㆍ 품질업무경력 최소 7년 이상, 고객대응 & QA업무 3년 이상

담당업무
ㆍ접수된 고객불만 해결을 위한 TFT 소집 및 회의록 & TIME TABLE 작성
ㆍ일정대비 진척율 및 개선대책 유효성, 접수된 부적합의 유효성 및 재발불량 여부 취합 관리

자격요건
ㆍ경력사원 7년 이상
ㆍ전문학사 이상
ㆍOffice 운영 능력 중급 이상(함수 사용가능자)

우대사항
ㆍ산업공학과 졸업자
ㆍQMS, MES 구축 또는 운영경험자

전형절차
ㆍ서류전형(이력서+경력기술서) > 1차면접 (화상면접) > 2차면접 (대면면접) > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
18,2023-02-04,㈜라온테크,[라온테크] 반도체 장비 및 Robot 품질관리(QC) 인원 채용 공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40875192?Oem_Code=C1&logpath=1&stext=로봇&listno=19,신입,경기,즉시지원,"모집분야 및 자격요건
품질경영팀 품질관리 (QC) 인원 채용 
( 0명 )
공통 자격요건
ㆍ 학력 : 대졸 이상 (2,3년)
ㆍ 나이/성별 : 무관

담당업무
ㆍMES 운영
ㆍ3차원 측정 업무 지원
ㆍ입고 검사 및 부적합 반출품에 대한 입출고 관리

자격요건
ㆍ신입사원
ㆍ전문학사 이상
ㆍOffice 운영 능력 중급 이상(함수 사용가능자)

우대사항
ㆍ접촉식 3차원측정기 운영
ㆍ산업공학과 졸업자
ㆍQMS, MES 구축 또는 운영경험자

전형절차
ㆍ서류전형(이력서+경력기술서) > 1차면접 (화상면접) > 2차면접 (대면면접) > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
19,2023-02-04,휴림로봇㈜,휴림로봇㈜ 연구개발팀 경력직 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40861280?Oem_Code=C1&logpath=1&stext=로봇&listno=20,경력3년↑,경기,즉시지원,"포지션 및 자격요건
연구개발팀(F/W개발) 
( 1명 )
담당업무
ㆍ임베디드(8BIT, 16BIT, 32BIT) H/W, F/W 설계
 - 단축/다축제어기, 다축제어기 서보드라이버, 단축/다축 TBOX, COMCARD, IO보드 H/W 설계 및 개발
 - 전원, 통신, IO 회로설계
ㆍC언어, VHDL 프로그래밍 및 알고리즘 설계
 - 단축제어기, 다축제어기 서보드라이버, COMCARD, IO보드 F/W 개발
ㆍTMS320F28335(CCS활용) DSP 프로그래밍 경험 및 알고리즘 설계
 - PMSM, STEP 서보드라이버 H/W개발 및 F/W 업그레이드(제어 알고리즘)
ㆍ리눅스(쉘) 프로그래밍 및 포팅 FLOW 이해
 - 다축제어기 메인보드 포팅 및 검증 

자격요건
ㆍ학력 : 대졸이상
ㆍ경력 : 경력3년↑
ㆍ전력/전자 및 정보통신 관련 전공자

우대사항
ㆍ임베디드 어플리케이션(디버깅, EMC 시험경험) 개발 경험자 
ㆍ이더캣 마스터/슬레이브 개발 경험자
ㆍVHDL 프로그래밍, 파이썬 프로그래밍 경험자
ㆍ제어 알고리즘 개발 경험자
ㆍSMPS 원리 및 전원 관련 설계 경험자
ㆍTMS320F28335, XMC4800 관련 설계 경험자

전형절차
ㆍ서류전형 > 1차면접 > 2차면접(필요시) > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
20,2023-02-04,휴림로봇㈜,휴림로봇㈜ 설계팀 프리랜서 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/40768271?Oem_Code=C1&logpath=1&stext=로봇&listno=21,경력1년↑,충남,즉시지원,"모집분야 및 자격요건
설계팀(프리랜서) 
( 1명 )
담당업무
ㆍ도면 표준화 작업

자격요건
ㆍ2D AUTOCAD, 3D SOLIDWORKS 사용가능자
ㆍ제품에 대한 이해도가 있는 자(DRM, DRMC, DRMC-BELT)
ㆍ설계 경력자 (경력 3년 이하)
ㆍ근무기간: 채용시부터 6개월

우대사항
ㆍ관련 경력자(산업용 로봇 설계, 반도체 디스플레이 자동화 장비 설계 등)
ㆍ국가유공자
ㆍ고용촉진지원금 대상자
ㆍ취업보호대상자
ㆍ보훈대상자
ㆍ관련 학과 전공자(기계공학 / 메카트로닉스 / 로봇공학 등)


전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
21,2023-02-04,휴림로봇㈜,인포 및 사무관리 인재 모집 (휴림로봇 관계회사),https://www.jobkorea.co.kr/Recruit/GI_Read/40752930?Oem_Code=C1&logpath=1&stext=로봇&listno=22,경력1년↑,서울,즉시지원,
22,2023-02-04,미래컴퍼니,[(주)미래컴퍼니] 수술로봇 생산 - 시스템 조립,https://www.jobkorea.co.kr/Recruit/GI_Read/40699193?Oem_Code=C1&logpath=1&stext=로봇&listno=23,신입·경력3년↑,경기,즉시지원,"모집분야 및 자격요건
수술로봇 시스템 조립
( ○명 )
담당업무
ㆍ시스템 조립 및 셋업
ㆍ기능 검사, 최종 검사
ㆍ포장
ㆍ생산 문서 개정

자격요건
ㆍ학력 : 전문학사이상
ㆍ경력 : 생산경력 3년이상 

우대사항
ㆍ3D Tool 사용가능자 우대
ㆍRobot ass`y 경험자 우대 
전형절차
ㆍ서류전형 > 1차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.
ㆍ장애인 및 보훈대상자 등 취업보호대상자는 관련 법령에 의거 우대합니다.
ㆍ모집 기간 중 채용 시 마감 될 수 있습니다.
ㆍ채용절차의 공정화 법률에 의거 채용 여부 확정 후 14일 내에 채용서류 반환 청구가 가능합니다.
   (확정된 채용대상자는 제외)"
23,2023-02-04,㈜라온테크,[라온테크] 기술연구소 로봇시스템팀 제어연구원 경력직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40320638?Oem_Code=C1&logpath=1&stext=로봇&listno=24,경력8년↑,경기,즉시지원,
24,2023-02-04,㈜로보스타,[로보스타] ROBOT 제어기 연구개발(팀장급) 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/41011836?Oem_Code=C1&logpath=1&stext=로봇&listno=25,경력무관,경기,즉시지원,"포지션 및 자격요건
ROBOT 제어기 
연구개발(팀장)
( ○명 )
담당업무
※ 두 가지 직무 중, 하나만 충족하여도 지원 가능
1. HW/FW개발
    - 로봇 제어기 설계
    - 서보 드라이브 회로 설계
    - MCU(DSP, ARM)를 이용한 FW개발

2. SW개발
    - 로봇 모션 제어알고리즘 개발
    - 궤적 생성 알고리즘 개발
    - 로봇 SW 플랫폼(프레임 워크 및 아키텍쳐) 개발
    -TCP/IP 통신 프로토콜 개발 
    - PC 어플리케이션 프로그램 개발

지원자격
ㆍ학력 : 대졸 이상(4년)
ㆍ경력 : 경력 15년 이상
ㆍ기타 자격 사항
    1. HW/FW개발
        - 관련 업무/팀장급 업무 수행 경험자
        - C언어를 활용한 프로그래밍 기술
        - 전자 회로 해석 및 이해 능력
        - OrCAD, VHDL Code, Artwork(PADS) Tool 활용 가능자
    2. SW개발
        - 관련 업무 / 팀장급 업무 수행 경험자
        - 인증 업무 : KCs, CE, UL 인증 경험

우대사항
1. HW/FW개발
    - 다축 서보드라이브 개발 경험자 우대
2. SW개발
    - 고객 대응 및 현장 대응 경험 우대
ㆍ장애인 및 국가보훈대상자 

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
25,2023-02-04,㈜로보스타,[로보스타] ROBOT SW개발자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/41011758?Oem_Code=C1&logpath=1&stext=로봇&listno=26,경력무관,경기,즉시지원,"포지션 및 자격요건
ROBOT SW개발
( ○명 )
담당업무
ㆍ로봇제어기 어플리케이션 개발
ㆍ티칭 펜던트 기능 추가 개발

지원자격
ㆍ학력 : 대졸 이상(4년)
ㆍ경력 : 경력 3년 이상
ㆍ필수 능력 :
    - Linux 기반 C/C++ 프로그램 경험 필수
    - Real-time OS에 대한 전반적인 이해 필수
    - QT 개발 경험 및 TCP/IP 통신 프로토콜 개발 경험 必

우대사항
ㆍ석사 이상 우대
ㆍ관련 업무 경험자
    - Firmware 개발 업무 경험자
    - 로봇 Hardware 회로 설계 경험자
    - EMC 고려한 회로 설계 경험자
    - Analog 및 Digital 회로 해석 경험자
ㆍ장애인 및 국가보훈대상자 

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
26,2023-02-04,로보스타구미영업소,[산업용로봇 기술영업팀] 신입 및 경력직 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40998012?Oem_Code=C1&logpath=1&stext=로봇&listno=27,신입·경력,경북,즉시지원,"포지션 및 자격요건
기술영업
( 1명 )
담당업무
ㆍ산업용 로봇 영업 및 기술지원(운전면허 필수)

자격요건
ㆍ학력 : 고졸이상 (졸업예정자 가능)
ㆍ경력 : 신입·경력

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ운전가능자
ㆍ전공 : 기계·메카트로닉스·로봇, 전기·전자공학, 정보·통신공학

전형절차
ㆍ서류전형 > 1차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
27,2023-02-04,㈜지에이씨,기계 로봇 컨설팅 및 인증,https://www.jobkorea.co.kr/Recruit/GI_Read/40989911?Oem_Code=C1&logpath=1&stext=로봇&listno=28,경력무관,서울,즉시지원,"포지션 및 자격요건
인증 컨설팅
( ○명 )
자격요건
ㆍ학력 : 대졸이상
ㆍ경력 : 경력2년↑

우대사항
ㆍ영어가능자
ㆍ제어기 하드웨어 또는 소프트웨어 개발경력
ㆍ기능안전 경력자

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
28,2023-02-04,㈜토모,산업용 로보트 티칭 및 사무 관련 신입 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/40987567?Oem_Code=C1&logpath=1&stext=로봇&listno=29,신입,경기,즉시지원,
29,2023-02-04,라온로보틱스,산업용 로봇 프로그래밍 분야 경력 직원을 모집합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/40985907?Oem_Code=C1&logpath=1&stext=로봇&listno=30,경력3년↑,부산,즉시지원,"포지션 및 자격요건
산업용 로봇 프로그래밍 분야 경력 직원 모집
( 1명 )
담당업무
ㆍ산업용 로봇 설치 및 시운전
ㆍ산업용 로봇 maintenance 업무 포함

자격요건
ㆍ학력 : 학력무관
ㆍ경력 : 경력3년↑

우대사항
ㆍ차량소지자
ㆍ운전가능자
ㆍ자격증 : 자동차운전면허
ㆍ전공 : 기계·메카트로닉스·로봇, 전산학·컴퓨터공학, 응용소프트웨어공학

전형절차
ㆍ서류전형 > 면접 > 최종합격
ㆍ면접일정은 서류전형 통과자에 한하여 개별적으로 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
30,2023-02-04,리셋컴퍼니,[에너지혁신기업] 환경·에너지 O&M 로봇 개발 R&D 연구원 모집 [전문연구요원 가능],https://www.jobkorea.co.kr/Recruit/GI_Read/40978552?Oem_Code=C1&logpath=1&stext=로봇&listno=31,경력무관,경기,즉시지원,"모집분야 및 자격요건
연구원 
( 0명 )
로보틱스 스타트업에서 성실하고 끈기있게 함께 달려갈 인재를 모집합니다. 
관심있는 분들 누구나 지원가능합니다!! 아래 지원 버튼 클릭//

담당업무
ㆍ신제품 로봇 H/W 설계 및 기구 개발
ㆍ주행 테스트 수행, 성능 평가, 최적 제어 환경 도출
ㆍ시제품 개발 및 사업화 셋업
ㆍ보고서 작성 

근무조건
ㆍ근무형태 : 정규직(수습기간 3개월), 병역특례(전문연구요원, 전직가능)
ㆍ근무지 : 리셋컴퍼니 기술연구소(하남지점)
ㆍ근무요일 : 주 5일
ㆍ근무시간 : 10시 ~ 18시
ㆍ급여 : 회사내규에 따름(면접 후 결정) 

자격요건
ㆍ학력 : 초대졸 이상 
ㆍ전공 : 공학계열, 기계공학, 로봇공학, 메카트로닉스, 전기·전자공학, 산업공학
ㆍ우대 : 석사 우대, 오토캐드, 인벤터 능숙자, 로봇 개발 경력자, 기구설계 경력자
ㆍ경력 : 경력무관

우대사항
ㆍ컴퓨터활용능력 우수자
ㆍ문서작성 우수자
ㆍ프리젠테이션 능력우수자
ㆍ일본어가능자
ㆍ영어가능자
ㆍ석사학위 수여자
ㆍ운전가능자
ㆍ관련 자격증 보유자
ㆍ리더쉽 소유자
ㆍ즉시출근 가능자
ㆍ장기근무 가능자
ㆍ군필자
전형절차
ㆍ서류전형 > 면접 >  최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
31,2023-02-04,㈜상화,다관절 로봇엔지니어 채용(경력),https://www.jobkorea.co.kr/Recruit/GI_Read/40824814?Oem_Code=C1&logpath=1&stext=로봇&listno=32,경력,경기,즉시지원,"포지션 및 자격요건
Technician
( ○명 )
담당업무
ㆍ다관절 로봇엔지니어
   푸드테크 로봇 엔지니어링
   로봇 티칭 및 프로그래밍


자격요건
ㆍ학력 : 초대졸이상
ㆍ경력 : 경력, 신입

우대사항
ㆍ다축로봇 활용 엔지니어 가능자
   영어 가능자 
   프로그래밍 가능자 우대 (PLC)
   AutoCad 및 3D 설계툴 (SolidWorks , Catia) 사용 가능자 우대



전형절차
ㆍ서류전형 > 1차면접 > 임원면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
32,2023-02-04,㈜테솔로,[로봇스타트업] Robotics 엔지니어 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/40965970?Oem_Code=C1&logpath=1&stext=로봇&listno=33,신입·경력,경기,즉시지원,"모집분야 및 자격요건
로봇 S/W, H/W 엔지니어 
( ○명 )

담당업무
ㆍ협동 로봇 / 다관절 그리퍼 연동 시스템 개발
ㆍ로봇 티칭 및 자동화 시스템 개발(비전시스템 연동)
ㆍ로봇 제어 알고리즘 개발, 로봇 구동 프로그램 개발(C/C++, C#) 
ㆍ로봇 기구부 및 자동화 환경 설계
 
지원시 포트폴리오를 첨부해주세요 :)

자격요건
ㆍ학력 : 대졸이상 (졸업예정자 가능)
ㆍ경력 : 신입

우대사항
ㆍ로봇 동아리 경험
ㆍ로봇 연구실 경험
ㆍ관련 업무 경험
ㆍ인근거주자(기업부설연구소 - 광명지사)
ㆍ전기/전자공학, 컴퓨터/시스템공학, 공학계열
ㆍ공모전 입상자, 해당직무 근무경험

전형절차
ㆍ서류전형 > 1차면접 > 2차면접 > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
33,2023-02-04,㈜컨워스,SPOT 로봇 제어 응용 프로그램 개발자,https://www.jobkorea.co.kr/Recruit/GI_Read/40952644?Oem_Code=C1&logpath=1&stext=로봇&listno=34,경력무관,서울,즉시지원,"모집분야 및 자격요건
SPOT 로봇 제어 응용 프로그램 개발자
( ○명 )
담당업무
ㆍ회사에서 보유한 2대의 SPOT 로봇을 관리합니다
    - 로봇 관제 소프트웨어 개발
    - 로봇 IoT 장비를 추가하여, 데이터를 획득하거나 관리하는 소프트웨어 개발
ㆍ취득한 데이터들을 웹기반으로 표현합니다
    - 영상, 위치데이터, 온도 등의 다양한 데이터들을 보여주는 웹 페이지 개발

자격요건
ㆍ학력 : 로보틱스/컴퓨터/전자공학 등 관련 분야 학사 이상 (졸업예정자 가능)
ㆍ경력 : 경력무관
ㆍ언어 : 영어로 된 문서에 대해 검색 및 독해가 익숙하신 분
ㆍ전문지식: Web Socket, WebRTC 등의 네트워크 통신에 이해가 있으신 분

우대사항
ㆍOpenCV 개발 관련 실무 경험이 있으신 분
ㆍRTMP, RTSP, RTP 등과 같은 프로토콜을 사용한 실무 경험이 있으신 분
ㆍ실시간으로 영상을 스트리밍하는 실무 경험이 있으신 분
ㆍNoSQL DB를 사용한 실무 경험이 있으신 분
ㆍReactJS를 사용한 웹 페이지 구축 실무 경험이 있으신 분

전형절차
ㆍ서류전형 > 기술면접(임원면접 포함) > 최종합격
ㆍ면접일정은 추후 통보됩니다.

유의사항
ㆍ허위사실이 발견될 경우 채용이 취소될 수 있습니다."
